YEAR,COUNTRY,RUNUP_HT,DEATHS,CAUSE,isTop10
2010,INDONESIA,3.1,0, ,True
2010,INDONESIA,1.88,0, ,True
2010,INDONESIA,4.4,0, ,True
2010,INDONESIA,0.8,0, ,True
1861,INDONESIA,0.0,0, ,True
1843,INDONESIA,0.0,0,Earthquake,True
1926,INDONESIA,0.0,0, ,True
2006,INDONESIA,3.43,0, ,True
2006,INDONESIA,3.07,0, ,True
2010,INDONESIA,1.97,0, ,True
1969,INDONESIA,4.0,0, ,True
1885,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,0.8,0, ,True
2006,INDONESIA,3.2,0, ,True
2010,INDONESIA,0.74,0, ,True
2008,INDONESIA,0.12,0, ,True
1757,INDONESIA,0.0,0,Earthquake,True
2006,INDONESIA,4.0,0, ,True
1907,INDONESIA,0.0,0, ,True
2010,INDONESIA,0.64,0, ,True
1931,INDONESIA,1.0,0, ,True
1821,INDONESIA,0.0,0,Unknown,True
2010,INDONESIA,4.9,0, ,True
2006,INDONESIA,4.0,0, ,True
2010,INDONESIA,5.23,0, ,True
2007,INDONESIA,0.26,0, ,True
1836,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,6.0,0, ,True
2007,INDONESIA,0.21,0, ,True
1957,INDONESIA,0.0,0,Earthquake,True
2006,INDONESIA,3.75,0, ,True
2010,INDONESIA,6.6,0, ,True
2007,INDONESIA,0.02,0, ,True
2006,INDONESIA,3.5,0, ,True
1909,INDONESIA,0.0,0, ,True
1909,INDONESIA,0.0,0, ,True
2006,INDONESIA,4.09,0, ,True
1820,INDONESIA,25.0,500, ,True
2006,INDONESIA,6.73,0, ,True
1820,INDONESIA,0.0,0, ,True
2006,INDONESIA,4.13,0, ,True
1820,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.26,0, ,True
2006,INDONESIA,3.01,0, ,True
2006,INDONESIA,6.56,0, ,True
2010,INDONESIA,3.36,0, ,True
2010,INDONESIA,2.45,0, ,True
2010,INDONESIA,3.43,0, ,True
2010,INDONESIA,5.01,0, ,True
2010,INDONESIA,2.43,0, ,True
1815,INDONESIA,0.0,0, ,True
1852,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,2, ,True
2006,INDONESIA,0.0,181, ,True
2006,INDONESIA,0.0,135, ,True
2006,INDONESIA,0.0,53, ,True
2006,INDONESIA,0.0,3, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,3, ,True
1815,INDONESIA,3.5,0, ,True
2010,INDONESIA,6.91,0, ,True
1859,INDONESIA,0.0,2, ,True
1851,INDONESIA,1.5,0, ,True
2010,INDONESIA,4.85,0, ,True
2010,INDONESIA,3.43,0, ,True
2010,INDONESIA,2.63,0, ,True
2010,INDONESIA,4.12,0, ,True
2010,INDONESIA,6.83,0, ,True
2010,INDONESIA,7.94,0, ,True
2006,INDONESIA,6.26,0, ,True
1907,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,0, ,True
2010,INDONESIA,7.04,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,15.9,0, ,True
2010,INDONESIA,6.25,0, ,True
2006,INDONESIA,15.6,0, ,True
2010,INDONESIA,3.65,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,12.1,0, ,True
2010,INDONESIA,6.65,0, ,True
2006,INDONESIA,4.85,0, ,True
2006,INDONESIA,11.0,0, ,True
2010,INDONESIA,6.05,0, ,True
2006,INDONESIA,2.95,0, ,True
2006,INDONESIA,17.0,0, ,True
2010,INDONESIA,5.7,0, ,True
2006,INDONESIA,3.88,0, ,True
2006,INDONESIA,15.3,0, ,True
2010,INDONESIA,4.6,0, ,True
2006,INDONESIA,1.12,0, ,True
2006,INDONESIA,0.6,0, ,True
2006,INDONESIA,0.0,0, ,True
1994,INDONESIA,1.0,0, ,True
2006,INDONESIA,15.1,0, ,True
2010,INDONESIA,4.6,0, ,True
2006,INDONESIA,0.0,0, ,True
1994,INDONESIA,2.0,0, ,True
2006,INDONESIA,13.9,0, ,True
2010,INDONESIA,7.8,149, ,True
2006,INDONESIA,2.1,0, ,True
1994,INDONESIA,4.1,0, ,True
2006,INDONESIA,0.0,0, ,True
2006,INDONESIA,14.9,0, ,True
1994,INDONESIA,2.6,0, ,True
2006,INDONESIA,19.8,0, ,True
2006,INDONESIA,0.0,0, ,True
1994,INDONESIA,3.2,0, ,True
2006,INDONESIA,0.39,0, ,True
2006,INDONESIA,19.4,0, ,True
1994,INDONESIA,2.8,0, ,True
2006,INDONESIA,0.43,0, ,True
2006,INDONESIA,2.93,0, ,True
2006,INDONESIA,18.4,0, ,True
2006,INDONESIA,4.78,0, ,True
1994,INDONESIA,2.7,0, ,True
2006,INDONESIA,0.8,0, ,True
2006,INDONESIA,4.37,0, ,True
2006,INDONESIA,6.6,0, ,True
1994,INDONESIA,4.9,0, ,True
2006,INDONESIA,4.07,0, ,True
2006,INDONESIA,4.2,0, ,True
1994,INDONESIA,3.6,0, ,True
2006,INDONESIA,3.27,0, ,True
1994,INDONESIA,4.0,0, ,True
2006,INDONESIA,5.8,0, ,True
2006,INDONESIA,3.17,0, ,True
1994,INDONESIA,4.2,0, ,True
2006,INDONESIA,5.05,0, ,True
2006,INDONESIA,3.07,0, ,True
2006,INDONESIA,4.65,0, ,True
1994,INDONESIA,5.1,0, ,True
2006,INDONESIA,6.27,0, ,True
2006,INDONESIA,6.37,0, ,True
2006,INDONESIA,4.35,0, ,True
1994,INDONESIA,5.5,0, ,True
2006,INDONESIA,4.37,0, ,True
2006,INDONESIA,3.77,0, ,True
2006,INDONESIA,3.0,0, ,True
1994,INDONESIA,4.4,0, ,True
1994,INDONESIA,5.6,0, ,True
2006,INDONESIA,3.64,0, ,True
1994,INDONESIA,5.3,0, ,True
2006,INDONESIA,5.45,0, ,True
2006,INDONESIA,5.65,0, ,True
1994,INDONESIA,2.5,13, ,True
2006,INDONESIA,6.35,0, ,True
1994,INDONESIA,2.3,0, ,True
1994,INDONESIA,4.1,0, ,True
2006,INDONESIA,2.9,0, ,True
2006,INDONESIA,7.55,0, ,True
2006,INDONESIA,6.45,0, ,True
2006,INDONESIA,4.75,0, ,True
2006,INDONESIA,0.03,0, ,True
2010,INDONESIA,3.4,0, ,True
2006,INDONESIA,1.98,0, ,True
2006,INDONESIA,1.9,0, ,True
2006,INDONESIA,1.87,0, ,True
2010,INDONESIA,2.8,0, ,True
2007,INDONESIA,0.09,0, ,True
1852,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,1.7,0, ,True
1984,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,3.9,0, ,True
2010,INDONESIA,0.97,0, ,True
2010,INDONESIA,3.8,0, ,True
1883,INDONESIA,0.0,0,Unknown,True
2010,INDONESIA,2.57,0, ,True
2010,INDONESIA,3.6,0, ,True
1994,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,0.43,0, ,True
1861,INDONESIA,0.0,0,Unknown,True
2010,INDONESIA,3.5,0, ,True
2010,INDONESIA,5.85,0, ,True
1994,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,3.9,0, ,True
2010,INDONESIA,4.62,0, ,True
1861,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,3.9,0, ,True
1815,INDONESIA,0.3,0, ,True
2010,INDONESIA,2.89,0, ,True
1818,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,4.8,0, ,True
1815,INDONESIA,1.5,0, ,True
2010,INDONESIA,2.35,0, ,True
1851,INDONESIA,0.0,0,Unknown,True
2010,INDONESIA,4.3,0, ,True
1815,INDONESIA,0.0,1200, ,True
2010,INDONESIA,2.71,0, ,True
1926,INDONESIA,0.0,0,Earthquake,True
2010,INDONESIA,3.8,0, ,True
1818,INDONESIA,0.0,0, ,True
2010,INDONESIA,0.3,0, ,True
1859,INDONESIA,0.0,2,Earthquake,True
2010,INDONESIA,1.6,0, ,True
1818,INDONESIA,3.5,0, ,True
2010,INDONESIA,2.75,0, ,True
2010,INDONESIA,0.94,0, ,True
1833,INDONESIA,0.0,0,Earthquake,True
1920,INDONESIA,2.0,0, ,True
2010,INDONESIA,1.35,0, ,True
1967,INDONESIA,0.0,13,Earthquake,True
2010,INDONESIA,0.24,0, ,True
1921,INDONESIA,1.0,0, ,True
2010,INDONESIA,0.91,0, ,True
2006,INDONESIA,0.0,802,Earthquake,True
2010,INDONESIA,4.06,0, ,True
1770,INDONESIA,0.0,0, ,True
2010,INDONESIA,0.9,0, ,True
1977,INDONESIA,0.0,189,Earthquake,True
2010,INDONESIA,7.11,0, ,True
2010,INDONESIA,1.1,0, ,True
416,INDONESIA,0.0,0,Volcano,True
2010,INDONESIA,5.23,0, ,True
2010,INDONESIA,0.59,0, ,True
1994,INDONESIA,0.0,238,Earthquake,True
2010,INDONESIA,3.62,0, ,True
1883,INDONESIA,0.9,0, ,True
2010,INDONESIA,2.03,0, ,True
1797,INDONESIA,0.0,300,Earthquake,True
2010,INDONESIA,6.0,0, ,True
1883,INDONESIA,0.9,0, ,True
2010,INDONESIA,2.43,0, ,True
2010,INDONESIA,0.0,431,Earthquake,True
1883,INDONESIA,1.2,0, ,True
2010,INDONESIA,3.23,0, ,True
1883,INDONESIA,2.7,0, ,True
1883,INDONESIA,1.5,0, ,True
1883,INDONESIA,2.1,0, ,True
1883,INDONESIA,22.0,0, ,True
1883,INDONESIA,1.8,0, ,True
1883,INDONESIA,30.6,0, ,True
2010,INDONESIA,6.68,0, ,True
2010,INDONESIA,1.92,0, ,True
2010,INDONESIA,1.74,0, ,True
2010,INDONESIA,4.42,0, ,True
2010,INDONESIA,8.6,0, ,True
2010,INDONESIA,6.36,0, ,True
2010,INDONESIA,7.19,0, ,True
2010,INDONESIA,6.99,0, ,True
2010,INDONESIA,1.89,0, ,True
2010,INDONESIA,3.71,0, ,True
2010,INDONESIA,5.12,0, ,True
2010,INDONESIA,5.62,0, ,True
2010,INDONESIA,5.27,0, ,True
2010,INDONESIA,1.16,0, ,True
1820,INDONESIA,0.0,500,Earthquake,True
2010,INDONESIA,1.61,0, ,True
2010,INDONESIA,6.98,0, ,True
1969,INDONESIA,0.0,600,Earthquake,True
2010,INDONESIA,7.43,0, ,True
2010,INDONESIA,2.55,0, ,True
1815,INDONESIA,0.0,0,Volcano,True
2010,INDONESIA,0.96,0, ,True
2010,INDONESIA,2.69,0, ,True
1815,INDONESIA,0.0,1200,Earthquake and Landslide,True
2010,INDONESIA,0.96,0, ,True
1883,INDONESIA,0.0,34417,Volcano,True
2010,INDONESIA,1.58,0, ,True
1883,INDONESIA,0.5,0, ,True
416,INDONESIA,0.0,0, ,True
1994,INDONESIA,11.0,0, ,True
1994,INDONESIA,3.7,0, ,True
1994,INDONESIA,3.0,0, ,True
1797,INDONESIA,0.0,300, ,True
1833,INDONESIA,0.0,0, ,True
1833,INDONESIA,0.0,0, ,True
2006,INDONESIA,6.35,0, ,True
2006,INDONESIA,4.95,0, ,True
2006,INDONESIA,5.85,0, ,True
2006,INDONESIA,3.05,0, ,True
2006,INDONESIA,2.55,0, ,True
2006,INDONESIA,1.65,0, ,True
2006,INDONESIA,4.67,0, ,True
2006,INDONESIA,3.17,0, ,True
2006,INDONESIA,2.57,0, ,True
2006,INDONESIA,4.93,0, ,True
2006,INDONESIA,4.72,0, ,True
2006,INDONESIA,7.34,0, ,True
2006,INDONESIA,7.65,0, ,True
2006,INDONESIA,6.05,0, ,True
2010,INDONESIA,4.6,0, ,True
2006,INDONESIA,7.86,0, ,True
2006,INDONESIA,6.16,0, ,True
2006,INDONESIA,1.0,0, ,True
2010,INDONESIA,4.6,0, ,True
2006,INDONESIA,2.36,0, ,True
2006,INDONESIA,2.26,0, ,True
2010,INDONESIA,5.1,0, ,True
2010,INDONESIA,4.8,0, ,True
2010,INDONESIA,4.6,0, ,True
2010,INDONESIA,2.9,0, ,True
2010,INDONESIA,2.9,0, ,True
2010,INDONESIA,3.0,0, ,True
2010,INDONESIA,3.8,0, ,True
2010,INDONESIA,4.8,0, ,True
2006,INDONESIA,5.5,0, ,True
2007,INDONESIA,1.4,0, ,True
2007,INDONESIA,1.4,0, ,True
2007,INDONESIA,1.2,0, ,True
2007,INDONESIA,1.7,0, ,True
2007,INDONESIA,2.0,0, ,True
2007,INDONESIA,1.7,0, ,True
1994,INDONESIA,1.3,0, ,True
2007,INDONESIA,3.5,0, ,True
1994,INDONESIA,9.3,0, ,True
1994,INDONESIA,4.2,0, ,True
2007,INDONESIA,1.4,0, ,True
1994,INDONESIA,5.4,40, ,True
1994,INDONESIA,7.5,47, ,True
2007,INDONESIA,2.35,0, ,True
1994,INDONESIA,1.3,0, ,True
2007,INDONESIA,2.75,0, ,True
1994,INDONESIA,3.8,0, ,True
2007,INDONESIA,2.15,0, ,True
1994,INDONESIA,6.7,0, ,True
2007,INDONESIA,3.6,0, ,True
1994,INDONESIA,7.5,0, ,True
2007,INDONESIA,1.8,0, ,True
1994,INDONESIA,6.7,0, ,True
1861,INDONESIA,0.0,700, ,True
1994,INDONESIA,5.7,0, ,True
1892,INDONESIA,0.0,0, ,True
1994,INDONESIA,6.3,0, ,True
1892,INDONESIA,0.0,0, ,True
2004,INDONESIA,1.5,0, ,True
2006,INDONESIA,2.57,0, ,True
1856,INDONESIA,0.0,0, ,True
2006,INDONESIA,3.97,0, ,True
1863,INDONESIA,0.0,0, ,True
2012,INDONESIA,0.09,0, ,True
2010,INDONESIA,3.0,1, ,True
2010,INDONESIA,3.0,170, ,True
2009,INDONESIA,0.18,0, ,True
1885,INDONESIA,0.0,0, ,True
1922,INDONESIA,0.0,0, ,True
2004,INDONESIA,1.6,0, ,True
2004,INDONESIA,1.63,0, ,True
2004,INDONESIA,1.5,0, ,True
1994,INDONESIA,5.0,0, ,True
1994,INDONESIA,9.9,0, ,True
1994,INDONESIA,11.2,0, ,True
1994,INDONESIA,6.0,0, ,True
1994,INDONESIA,5.9,0, ,True
2012,INDONESIA,0.14,0, ,True
1977,INDONESIA,5.5,1, ,True
2012,INDONESIA,0.22,0, ,True
2004,INDONESIA,1.23,0, ,True
2004,INDONESIA,1.0,0, ,True
2004,INDONESIA,1.7,0, ,True
1984,INDONESIA,0.1,0, ,True
1883,INDONESIA,20.0,0, ,True
1851,CHILE,0.0,0,Earthquake,True
1972,CHILE,0.0,0,Earthquake,True
1972,CHILE,0.0,0,Earthquake,True
1819,CHILE,0.0,0,Earthquake,True
1965,CHILE,0.0,0,Earthquake,True
1971,CHILE,0.0,0,Earthquake,True
1970,CHILE,0.0,0,Earthquake,True
1918,CHILE,0.0,0,Earthquake,True
1940,CHILE,0.0,0,Earthquake,True
1933,CHILE,0.0,0,Earthquake,True
1931,CHILE,0.0,0,Earthquake,True
1906,PERU,0.0,0,Earthquake,True
1590,PERU,0.0,0,Earthquake,True
1975,CHILE,0.0,0,Earthquake,True
1973,CHILE,0.0,0,Earthquake,True
1988,CHILE,0.0,0,Earthquake,True
2001,PERU,6.44,0, ,True
2001,PERU,7.71,0, ,True
2001,PERU,8.77,0, ,True
2001,PERU,3.59,0, ,True
2001,PERU,2.4,0, ,True
1960,CHILE,0.7,0, ,True
2001,PERU,4.46,0, ,True
1957,CHILE,0.46,0, ,True
1957,CHILE,1.02,0, ,True
1996,CHILE,0.18,0, ,True
2001,PERU,5.14,0, ,True
2001,PERU,5.2,0, ,True
1996,CHILE,0.11,0, ,True
1995,CHILE,0.33,0, ,True
2001,PERU,2.78,0, ,True
2001,PERU,3.3,0, ,True
1995,CHILE,0.1,0, ,True
1869,CHILE,3.0,0, ,True
2001,PERU,5.81,0, ,True
2001,PERU,2.81,0, ,True
1657,CHILE,0.0,0, ,True
2001,PERU,4.89,0, ,True
2009,CHILE,0.26,0, ,True
2001,PERU,3.79,0, ,True
2009,CHILE,0.0,0, ,True
1930,CHILE,0.0,0, ,True
2001,PERU,5.72,0, ,True
2001,PERU,5.43,0, ,True
2001,PERU,4.67,0, ,True
1877,PERU,6.0,0, ,True
2001,PERU,4.78,0, ,True
1877,PERU,3.0,0, ,True
2001,PERU,4.39,0, ,True
1928,PERU,0.0,10, ,True
1877,PERU,3.0,0, ,True
2011,CHILE,0.14,0, ,True
1868,CHILE,0.0,0, ,True
1877,PERU,3.0,0, ,True
2011,PERU,0.05,0, ,True
1868,CHILE,0.0,0, ,True
1878,CHILE,0.0,0, ,True
1985,CHILE,0.18,0, ,True
1582,PERU,0.0,0, ,True
1995,CHILE,1.4,0, ,True
2007,CHILE,0.1,0, ,True
1995,CHILE,0.75,0, ,True
1985,CHILE,0.23,0, ,True
1950,PERU,0.0,0, ,True
2007,CHILE,0.09,0, ,True
1995,CHILE,0.85,0, ,True
1985,CHILE,0.2,0, ,True
1957,PERU,0.64,0, ,True
1899,CHILE,0.0,0, ,True
2004,CHILE,0.12,0, ,True
1985,CHILE,1.15,0, ,True
1851,CHILE,1.5,0, ,True
1746,PERU,0.0,0, ,True
2003,CHILE,0.04,0, ,True
1851,CHILE,3.0,0, ,True
2003,CHILE,0.15,0, ,True
1986,CHILE,0.22,0, ,True
1705,CHILE,0.0,0, ,True
2014,CHILE,0.0,0, ,True
1869,CHILE,2.0,0, ,True
1869,CHILE,2.0,0, ,True
2014,CHILE,0.0,0, ,True
1869,CHILE,2.0,0, ,True
1946,PERU,0.76,0, ,True
1996,CHILE,0.12,0, ,True
1987,CHILE,0.09,0, ,True
1751,CHILE,0.0,0, ,True
1987,CHILE,0.11,0, ,True
1987,CHILE,0.1,0, ,True
1987,CHILE,0.07,0, ,True
1836,CHILE,0.0,0,Earthquake,True
1868,CHILE,0.0,0,Earthquake,True
1868,PERU,0.0,0,Earthquake,True
1899,CHILE,0.0,0,Unknown,True
1983,CHILE,0.0,0,Earthquake,True
1872,PERU,0.0,0,Earthquake,True
1869,CHILE,0.0,0,Earthquake,True
2014,CHILE,0.0,0,Earthquake,True
1943,CHILE,0.0,0,Earthquake,True
1987,CHILE,0.0,0,Earthquake,True
1985,CHILE,0.0,0,Earthquake,True
1822,CHILE,0.0,0,Earthquake,True
1885,CHILE,0.0,0,Earthquake,True
2001,PERU,4.67,0, ,True
1906,CHILE,0.0,0,Earthquake,True
1868,CHILE,0.0,0,Earthquake,True
2001,PERU,6.58,0, ,True
2001,PERU,3.56,0, ,True
2001,PERU,3.01,0, ,True
2009,CHILE,0.09,0, ,True
2001,PERU,3.25,0, ,True
2009,CHILE,0.07,0, ,True
2001,PERU,3.4,0, ,True
2009,CHILE,0.05,0, ,True
2001,PERU,3.72,0, ,True
2014,CHILE,0.25,0, ,True
2010,CHILE,0.08,0, ,True
2001,PERU,2.29,0, ,True
2010,CHILE,0.28,0, ,True
2010,CHILE,0.49,0, ,True
1964,CHILE,0.5,0, ,True
2010,CHILE,0.45,0, ,True
2013,CHILE,0.04,0, ,True
2013,CHILE,0.13,0, ,True
1869,CHILE,0.0,0, ,True
2013,CHILE,0.16,0, ,True
1584,PERU,0.0,0, ,True
2013,CHILE,0.15,0, ,True
1877,CHILE,0.0,0, ,True
1877,CHILE,0.0,0, ,True
1784,PERU,0.0,0, ,True
1784,PERU,0.0,0, ,True
1868,CHILE,0.0,0, ,True
1730,CHILE,0.0,0, ,True
2009,CHILE,0.07,0, ,True
2009,CHILE,0.08,0, ,True
2001,CHILE,1.29,0, ,True
2009,CHILE,0.08,0, ,True
1934,CHILE,0.0,0, ,True
1604,PERU,0.0,40, ,True
1936,CHILE,0.18,0, ,True
1913,PERU,0.0,0, ,True
1936,CHILE,1.0,0, ,True
1647,CHILE,0.0,14, ,True
2004,CHILE,0.36,0, ,True
1960,CHILE,1.05,0, ,True
1877,CHILE,6.0,0, ,True
2004,CHILE,0.14,0, ,True
1960,CHILE,1.49,0, ,True
1873,CHILE,0.0,0, ,True
2004,CHILE,0.11,0, ,True
1960,CHILE,1.1,0, ,True
1933,CHILE,0.4,0, ,True
2004,CHILE,0.18,0, ,True
1877,CHILE,0.0,0, ,True
2004,CHILE,0.09,0, ,True
1881,CHILE,0.0,0, ,True
1888,CHILE,0.0,0, ,True
1885,CHILE,0.0,0, ,True
1922,CHILE,0.0,0, ,True
1730,CHILE,0.0,0, ,True
1877,CHILE,0.0,0, ,True
1868,CHILE,18.0,0, ,True
1922,CHILE,9.0,0, ,True
1868,CHILE,0.0,0, ,True
1687,PERU,0.0,0, ,True
1877,CHILE,0.0,0, ,True
1878,CHILE,0.0,0, ,True
1868,CHILE,12.0,150, ,True
1687,PERU,0.0,0, ,True
1877,CHILE,18.0,0, ,True
1765,CHILE,0.0,0, ,True
2011,CHILE,2.45,0, ,True
1877,PERU,3.0,0, ,True
1964,PERU,0.44,0, ,True
1926,CHILE,0.0,0, ,True
1878,CHILE,0.0,0, ,True
1878,CHILE,0.0,0, ,True
1964,PERU,0.59,0, ,True
1971,CHILE,1.2,0, ,True
2001,CHILE,0.45,0, ,True
2001,CHILE,0.54,0, ,True
2001,CHILE,0.64,0, ,True
2001,CHILE,0.83,0, ,True
2001,CHILE,0.3,0, ,True
1687,CHILE,0.0,0,Earthquake,True
1681,CHILE,0.0,0,Earthquake,True
1765,CHILE,0.0,0,Earthquake,True
1513,PERU,0.0,0,Earthquake,True
1967,CHILE,0.0,0,Earthquake,True
1882,CHILE,0.0,0,Earthquake,True
1956,CHILE,0.0,0,Earthquake,True
1903,CHILE,0.0,0,Earthquake,True
2014,CHILE,0.0,0,Earthquake,True
2014,CHILE,0.0,0,Earthquake,True
1784,PERU,0.0,0,Earthquake,True
1913,PERU,0.0,0,Earthquake,True
1957,CHILE,0.0,0,Earthquake,True
1995,CHILE,0.0,0,Earthquake,True
1615,CHILE,0.0,0,Earthquake,True
2009,CHILE,0.03,0, ,True
2010,CHILE,1.32,0, ,True
2010,CHILE,1.29,0, ,True
1903,CHILE,0.0,0, ,True
1604,CHILE,0.0,23, ,True
1903,CHILE,0.0,0, ,True
2012,CHILE,0.08,0, ,True
1868,CHILE,6.0,0, ,True
2007,CHILE,0.36,0, ,True
1819,CHILE,0.0,0, ,True
2007,CHILE,0.16,0, ,True
1906,CHILE,0.0,0, ,True
2007,CHILE,0.19,0, ,True
1836,CHILE,0.0,0, ,True
2014,CHILE,1.82,0, ,True
1983,CHILE,0.2,0, ,True
2007,CHILE,0.27,0, ,True
1877,CHILE,0.0,0,Unknown,True
1869,CHILE,0.0,0,Earthquake,True
1988,CHILE,0.06,0, ,True
2014,CHILE,2.42,0, ,True
2014,CHILE,2.09,0, ,True
1906,PERU,0.0,0, ,True
1878,CHILE,0.0,0,Unknown,True
1923,CHILE,0.0,0,Earthquake,True
2007,CHILE,0.18,0, ,True
2014,CHILE,2.4,0, ,True
1906,CHILE,0.0,0, ,True
1929,CHILE,0.0,0,Meteorological,True
2014,CHILE,2.19,0, ,True
1906,CHILE,0.0,0, ,True
1868,CHILE,0.0,0, ,True
1604,PERU,3.5,11, ,True
1967,CHILE,0.0,0,Earthquake,True
2014,CHILE,1.71,0, ,True
1877,CHILE,1.1,0, ,True
1934,CHILE,0.0,0,Earthquake,True
1906,CHILE,0.0,0,Earthquake,True
2014,CHILE,1.73,0, ,True
1926,CHILE,0.0,0, ,True
2007,CHILE,0.13,0, ,True
1868,CHILE,0.0,0, ,True
1604,PERU,0.0,0, ,True
1956,CHILE,0.0,0,Earthquake,True
1880,CHILE,0.0,0,Earthquake,True
1868,CHILE,0.0,0, ,True
1879,CHILE,0.0,0,Unknown,True
1878,CHILE,0.0,0,Earthquake,True
1878,CHILE,0.0,0, ,True
2011,CHILE,1.04,0, ,True
2007,CHILE,0.15,0, ,True
1869,CHILE,0.0,0, ,True
1879,CHILE,0.0,0, ,True
2011,CHILE,2.14,0, ,True
1849,CHILE,0.0,0, ,True
1878,CHILE,0.0,0, ,True
1906,CHILE,0.0,0, ,True
2011,CHILE,0.1,0, ,True
1849,CHILE,5.0,0, ,True
1906,CHILE,0.0,0, ,True
2011,CHILE,2.42,0, ,True
1922,CHILE,0.0,0, ,True
1906,CHILE,0.0,0, ,True
1730,CHILE,0.0,0, ,True
2011,PERU,0.63,0, ,True
1964,CHILE,1.05,0, ,True
1906,CHILE,0.0,0, ,True
1858,CHILE,0.0,0, ,True
1964,CHILE,0.0,0, ,True
1996,CHILE,0.11,0, ,True
2001,PERU,3.5,0, ,True
1964,CHILE,0.0,0, ,True
1996,CHILE,0.04,0, ,True
2001,PERU,2.0,0, ,True
1964,CHILE,0.95,0, ,True
2014,CHILE,0.3,0, ,True
2006,CHILE,0.35,0, ,True
1849,CHILE,5.0,0, ,True
1966,PERU,0.1,0, ,True
2014,CHILE,0.2,0, ,True
2014,CHILE,0.74,0, ,True
2014,CHILE,0.19,0, ,True
2014,CHILE,0.33,0, ,True
2014,CHILE,0.19,0, ,True
2014,CHILE,0.24,0, ,True
2014,CHILE,0.26,0, ,True
2007,PERU,2.44,0, ,True
2014,CHILE,0.45,0, ,True
1952,CHILE,0.72,0, ,True
2007,PERU,2.45,0, ,True
2014,CHILE,2.01,0, ,True
1952,CHILE,1.2,0, ,True
2007,PERU,2.35,0, ,True
1952,CHILE,1.43,0, ,True
2014,PERU,0.58,0, ,True
2007,PERU,2.51,0, ,True
1952,CHILE,0.0,0, ,True
1952,CHILE,0.9,0, ,True
1869,CHILE,0.0,0,Earthquake,True
1811,CHILE,0.0,0,Earthquake,True
2007,CHILE,0.0,0,Earthquake,True
1858,CHILE,0.0,0,Earthquake,True
1965,CHILE,0.0,0,Earthquake,True
1582,PERU,0.0,0,Earthquake,True
1922,PERU,0.0,0,Earthquake,True
1914,PERU,0.0,0,Earthquake,True
1877,CHILE,0.0,0,Earthquake,True
1730,CHILE,0.0,3,Earthquake,True
2001,PERU,0.0,26,Earthquake,True
1928,PERU,0.0,10,Earthquake,True
1955,CHILE,0.0,1,Earthquake,True
1647,PERU,0.0,14,Earthquake,True
1604,PERU,0.0,74,Earthquake,True
1922,CHILE,0.0,200,Earthquake,True
1868,CHILE,0.0,25000,Earthquake,True
1877,CHILE,0.0,2477,Earthquake,True
1715,PERU,0.0,0,Earthquake,True
1996,PERU,0.0,0,Earthquake,True
1995,CHILE,0.0,0,Earthquake,True
1849,CHILE,0.0,0,Earthquake,True
1847,CHILE,0.0,0,Earthquake,True
1859,CHILE,0.0,0,Earthquake,True
1705,CHILE,0.0,0,Earthquake,True
1948,CHILE,0.0,0,Earthquake,True
1913,PERU,0.0,0,Earthquake,True
1911,CHILE,0.0,0,Earthquake,True
1960,PERU,0.0,0,Earthquake,True
1925,CHILE,0.0,0,Earthquake,True
1903,CHILE,0.0,0,Earthquake,True
2014,CHILE,1.85,0, ,True
2014,CHILE,2.6,0, ,True
2014,CHILE,2.6,0, ,True
1923,CHILE,0.0,0, ,True
2014,CHILE,2.65,0, ,True
2014,CHILE,2.55,0, ,True
1992,CHILE,0.06,0, ,True
1877,PERU,3.0,0, ,True
2014,CHILE,2.42,0, ,True
2014,CHILE,1.72,0, ,True
1995,CHILE,0.32,0, ,True
1868,PERU,0.0,20, ,True
2014,CHILE,1.57,0, ,True
2001,PERU,2.68,0, ,True
1878,CHILE,0.0,0,Earthquake,True
2001,PERU,2.33,0, ,True
1868,PERU,0.0,0, ,True
2014,CHILE,2.86,0, ,True
2001,PERU,0.0,0, ,True
1868,PERU,0.0,0, ,True
2014,CHILE,1.48,0, ,True
1946,CHILE,0.0,0,Earthquake,True
2001,PERU,0.0,0, ,True
1942,PERU,0.0,0,Earthquake and Landslide,True
2014,CHILE,3.14,0, ,True
1868,PERU,0.0,500, ,True
1877,CHILE,0.0,0,Earthquake,True
2001,PERU,3.18,0, ,True
